1037	anti b	2.96	-9.35	36	37.5454
1038	b	85.14	-36.4	12.22	93.4911
1038	anti b	0.86	-54.6	0.78	54.7721
1039	b	13.23	1.46	-76.36	77.624
1039	anti b	13.77	71.54	-15.64	74.6302
1040	W 	-1.16	-42.9	-72.27	116.3
1040	anti W	-27.84	-23.1	-0.73	88.1485
1041	b	-79.68	-4.62	-1.56	79.9384
1041	anti b	-3.32	-6.38	-1.44	8.44232
1042	b	26.88	25.42	34.32	50.6364
1042	anti b	21.12	5.58	17.68	28.4121
1043	b	17.22	-50.88	75.44	92.7037
1043	anti b	23.78	-45.12	16.56	53.7867
1044	W 	-6.38	-5.13	-32.43	87.0613
1044	anti W	-15.62	-3.87	-14.57	83.2598
1045	b	-21.62	1.05	31.62	38.5464
1045	anti b	-72.38	13.95	61.38	96.0127
1046	W 	48.14	-0	-19.35	95.6704
1046	anti W	34.86	-31	-23.65	95.8983
1047	b	29.68	-3.36	-12.78	32.7566
1047	anti b	23.32	-10.64	-5.22	26.4906
1048	b	12.48	-60.35	4.2	61.9111
1048	anti b	26.52	-24.65	5.8	36.9059
1049	b	1.12	-13.64	-20.24	24.7878
1049	anti b	0.88	-30.36	-67.76	74.3733
1050	W 	68.25	-26.66	46.86	118.43
1050	anti W	6.75	-35.34	24.14	91.3135
1051	b	-14.79	59.25	-23.78	65.6679
1051	anti b	-36.21	19.75	-34.22	53.756
1052	W 	-58.4	-62.1	-8.68	117.487
1052	anti W	-14.6	-27.9	-19.32	88.4634
1053	b	-6.16	-10.68	3.85	13.5758
1053	anti b	-21.84	-1.32	1.15	22.3052
1054	b	54.18	9.4	42	69.3203
1054	anti b	31.82	84.6	28	94.7161
1055	b	-0.89	-25.37	-1.2	25.7554
1055	anti b	-88.11	-33.63	-3.8	94.4789
1056	b	12.32	-21.06	-5.7	25.4021
1056	anti b	43.68	-4.94	-51.3	67.6868
1057	b	-21.5	46.9	23.52	56.8553
1057	anti b	-28.5	23.1	24.48	44.3013
1058	b	35.26	-18.29	54.15	67.2866
1058	anti b	7.74	-40.71	40.85	58.3387
1059	b	-14.88	3.84	32.33	36.0397
1059	anti b	-16.12	4.16	20.67	26.8678
1060	b	-8.4	-22.68	32.49	40.7187
1060	anti b	-51.6	-19.32	24.51	60.4486
1061	b	-4.81	53.07	-16.47	55.9312
1061	anti b	-8.19	33.93	-10.53	36.6971
1062	b	49.84	-74.76	1.96	89.9689
1062	anti b	6.16	-9.24	0.04	11.8658
1063	W 	-0.84	-27.36	19.11	87.0368
1063	anti W	-5.16	-8.64	71.89	108.307
1064	b	-7.6	6.65	18.72	21.677
1064	anti b	-30.4	28.35	17.28	45.2101
1065	W 	-20.4	-50.82	-10.14	97.7885
1065	anti W	-13.6	-15.18	-67.86	107.151
1066	W 	17.1	32.19	52.65	102.77
1066	anti W	72.9	54.81	12.35	122.197
1067	W 	16	-24.7	-0.14	85.5982
1067	anti W	16	-40.3	-13.86	92.375
1068	b	-80.04	35.91	6.58	88.0721
1068	anti b	-6.96	27.09	7.42	29.2376
1069	W 	33.48	-1.5	-55.2	103.107
1069	anti W	28.52	-13.5	-24.8	89.8422
1070	b	41.34	-56.73	-13.86	71.6719
1070	anti b	11.66	-36.27	-0.14	38.327
1071	b	-8.68	57.6	42.78	72.3927
1071	anti b	-22.32	32.4	3.22	39.6961
1072	b	-23.8	16.8	-19.17	35.1232
1072	anti b	-10.2	63.2	-51.83	82.4749
1073	b	1.2	-25.16	-18.98	31.8148
1073	anti b	10.8	-8.84	-7.02	16.1721
1074	b	-66.88	-75.33	-0.47	100.823
1074	anti b	-21.12	-17.67	-0.53	27.8574
1075	W 	-8.36	24.96	26.52	88.6405
1075	anti W	-10.64	53.04	12.48	97.689
1076	b	-18.36	53.4	-0.76	56.6277
1076	anti b	-17.64	35.6	-37.24	54.6152
1077	b	-6.9	0.24	3.1	8.64581
1077	anti b	-39.1	5.76	1.9	39.7878
1078	b	-23.45	37.72	41.61	61.0046
1078	anti b	-11.55	8.28	15.39	21.3608
1079	T 	6.8	19.92	-3.36	21.389
1079	anti T	61.2	63.08	-2.64	87.9469
1080	b	-55.44	81.9	-24.7	102.023
1080	anti b	-43.56	9.1	-40.3	60.1818
1081	b	-2.88	-8.8	-56.58	57.4848
1081	anti b	-5.12	-31.2	-25.42	40.7836
1082	b	-1.8	52.5	-2.88	52.7755
1082	anti b	-18.2	22.5	-1.12	29.2612
1083	b	-5.25	18.63	-15.12	24.9144
1083	anti b	-19.75	62.37	-5.88	65.8189
1084	b	52.8	27.44	56.24	81.9829
1084	anti b	43.2	21.56	19.76	52.3355
1085	b	-0.76	45.03	-1.4	45.2516
1085	anti b	-37.24	33.97	-26.6	57.1473
1086	b	-53.94	-7.56	-3.6	54.7459
1086	anti b	-39.06	-76.44	-11.4	86.696
1087	b	29.88	5.94	-5.58	31.2523
1087	anti b	53.12	0.06	-25.42	59.0372
1088	b	4.41	-7.92	39.84	41.0716
1088	anti b	16.59	-28.08	8.16	33.8788
1089	W 	-1.5	-69.56	13.23	107.13
1089	anti W	-3.5	-24.44	7.77	84.4445
1090	W 	-8.14	-6.44	34.45	88.0652
1090	anti W	-65.86	-7.56	18.55	105.829
1091	b	24.32	54.9	-2.67	60.2501
1091	anti b	39.68	6.1	-0.33	40.3645
1092	b	-47.25	-0.86	73.71	87.6581
1092	anti b	-27.75	-42.14	17.29	53.5001
1093	W 	-1.68	9.1	0.92	80.9161
1093	anti W	-22.32	25.9	22.08	90.097
1094	b	22.68	8.7	85.56	89.0396
1094	anti b	4.32	1.3	7.44	9.6529
1095	b	27.6	13	13.23	33.5152
1095	anti b	41.4	13	7.77	44.281
1096	T 	45.1	17.64	0	48.4596
1096	anti T	9.9	10.36	0	14.4393
1097	b	-47.94	1.32	-90.25	102.286
1097	anti b	-3.06	1.68	-4.75	7.2264
1098	b	-37.5	-36.96	9.48	53.6622
1098	anti b	-12.5	-19.04	69.52	73.2753
1099	b	19.38	58.5	8.68	62.3751
1099	anti b	31.62	31.5	22.32	50.0772
1100	b	-2.25	-40.89	8.64	42.0616
1100	anti b	-22.75	-46.11	39.36	64.8874
1101	b	31.36	-80.08	-56.16	102.799
1101	anti b	66.64	-7.92	-21.84	70.6971
1102	b	-0.55	-0.54	39.75	39.9766
1102	anti b	-4.45	-2.46	13.25	14.7949
1103	b	59.63	72.96	-18.81	96.1779
1103	anti b	7.37	3.04	-14.19	16.8044
1104	b	-60.75	7.26	1.19	61.3364
1104	anti b	-14.25	14.74	5.81	21.7154
1105	W 	22.56	-53.46	50.25	111.144
1105	anti W	25.44	-0.54	16.75	85.9592
1106	b	26.66	-47.52	-47.94	72.6954
1106	anti b	59.34	-24.48	-3.06	64.3999
1107	W 	-6.4	-2.16	-2.1	80.6906
1107	anti W	-25.6	-21.84	-4.9	87.2771
1108	Z 	13.42	-20.01	-90.21	130.514
1108	anti Z	47.58	-48.99	-2.79	113.962
1109	b	-31.74	1.64	4.68	32.3959
1109	anti b	-37.26	80.36	8.32	89.0659
1110	W 	-68.87	-9.9	-86.24	136.892
1110	anti W	-2.13	-80.1	-11.76	114.104
1111	b	40.3	3.8	51.84	65.9044
1111	anti b	24.7	91.2	44.16	104.38
1112	b	71.04	70.68	-20.79	102.431
1112	anti b	24.96	22.32	-42.21	54.0402
1113	b	13.49	34.79	2.58	37.6358
1113	anti b	5.51	36.21	83.42	91.2025
1114	W 	48.14	-26	-30.08	101.78
1114	anti W	34.86	-24	-1.92	90.8617
1115	b	-24.19	15.64	8.64	30.3626
1115	anti b	-34.81	76.36	87.36	121.21
1116	b	12.09	-39.52	-30.71	51.6583
1116	anti b	18.91	-36.48	-6.29	41.7782
1117	b	70.52	-7.65	2.08	71.0872
1117	anti b	11.48	-7.35	10.92	17.9592
1118	b	-9.36	23.6	10.12	27.6488
1118	anti b	-8.64	16.4	12.88	22.956
1119	W 	72.68	23.04	1.44	110.798
1119	anti W	19.32	8.96	16.56	84.7863
1120	b	-7.36	-44.2	-12.73	46.769
1120	anti b	-38.64	-7.8	-54.27	67.2056
1121	W 	-12.42	-7.59	-28.48	86.5096
1121	anti W	-56.58	-25.41	-60.52	118.197
1122	W 	38.25	-4.08	4.23	89.2107
1122	anti W	12.75	-1.92	4.77	81.5472
1123	b	-4.75	-1.65	55.44	55.8243
1123	anti b	-0.25	-3.35	32.56	32.9987
1124	W 	-5.94	-8.37	58.46	99.9192
1124	anti W	-0.06	-0.63	15.54	81.8709
1125	b	-11.56	3.75	27.6	30.4455
1125	anti b	-5.44	71.25	2.4	71.6197
1126	b	20.35	-25.55	11.9	35.0144
1126	anti b	16.65	-9.45	73.1	75.681
1127	b	-24.82	54.88	-2.72	60.4377
1127	anti b	-9.18	43.12	-65.28	78.8832
1128	b	-35.64	-13.76	36.52	53.0163
1128	anti b	-0.36	-18.24	46.48	50.1068
1129	b	46.9	5.18	9.84	48.3812
1129	anti b	23.1	1.82	14.16	27.4755
1130	b	-19.8	-3.4	4.14	20.9335
1130	anti b	-13.2	-30.6	1.86	33.6383
1131	b	18.27	-42.68	-0.32	46.6149
1131	anti b	44.73	-1.32	-3.68	45.0947
1132	b	-9.5	-3.6	-9.6	14.5891
1132	anti b	-0.5	-6.4	-38.4	39.1566
1133	b	60.52	14	-10.05	63.0646
1133	anti b	28.48	21	-56.95	67.178
1134	W 	-32.34	21.73	-37.83	97.0058
1134	anti W	-0.66	31.27	-1.17	86.2587
1135	W 	-32.34	21.73	-37.83	97.0058
1135	anti W	-0.66	31.27	-1.17	86.2587
1136	T 	0	-7.4	13.2	15.2366
1136	anti T	28	-12.6	41.8	51.8956
1137	b	-53.1	28.4	-0	60.3626
1137	anti b	-5.9	11.6	-1	13.7056
1138	W 	-13.16	13.92	-2.86	82.6806
1138	anti W	-33.84	73.08	-8.14	114.075
1139	b	-10.98	3.96	44	45.7134
1139	anti b	-50.02	0.04	36	61.7695
1140	b	9.24	-6.27	-78.02	78.9258
1140	anti b	34.76	-50.73	-15.98	63.6759
1141	b	-0.52	11.6	35.26	37.3573
1141	anti b	-25.48	8.4	5.74	27.7527
1142	b	-8.84	-14	48.72	51.6261
1142	anti b	-43.16	-21	38.28	61.5355
1143	b	-30.03	31.85	31.82	54.279
1143	anti b	-60.97	59.15	54.18	100.842
1144	b	5.2	-58.46	38.22	70.163
1144	anti b	4.8	-15.54	59.78	62.0939
1145	W 	-14.7	2.4	-29.88	87.038
1145	anti W	-20.3	5.6	-6.12	83.3178
1146	W 	-2.31	51.92	1.68	95.7329
1146	anti W	-8.69	36.08	22.32	91.3039
1147	Z 	-4.24	-39.77	25.76	102.853
1147	anti Z	-48.76	-1.23	66.24	122.81
1148	b	-8.52	-8.3	-4.83	13.5012
1148	anti b	-3.48	-74.7	-2.17	74.9292
1149	b	-13.95	-18.9	-1.56	23.9106
1149	anti b	-31.05	-44.1	-37.44	65.7886
1150	b	38.48	-58.8	-3.96	70.5075
1150	anti b	35.52	-39.2	-29.04	60.4905
1151	W 	19.55	25.9	23.76	89.8804
1151	anti W	65.45	48.1	0.24	114.273
1152	b	-2.8	60.72	-64.6	88.7997
1152	anti b	-1.2	5.28	-30.4	31.1601
1153	W 	62.56	-38.8	12.07	109.662
1153	anti W	5.44	-1.2	4.93	80.7235
1154	b	13.8	11.4	-17.85	25.6222
1154	anti b	1.2	64.6	-67.15	93.2802
1155	W 	-60.39	2.25	-23.94	103.374
1155	anti W	-0.61	42.75	-39.06	99.0685
1156	b	-1.3	30.72	-10.79	32.8528
1156	anti b	-3.7	17.28	-2.21	18.2933
1157	b	0.99	-36.27	0	36.5235
1157	anti b	8.01	-2.73	0	9.43851
1158	b	-1.98	-1.6	5.1	7.06844
1158	anti b	-7.02	-30.4	9.9	32.9988
1159	W 	-3.36	-7.04	-35.1	88.0557
1159	anti W	-3.64	-8.96	-3.9	81.0536
1160	b	-34.83	5.1	-63.75	72.9429
1160	anti b	-46.17	24.9	-11.25	53.8118
1161	b	-86.4	-5.52	-44.08	97.2417
1161	anti b	-9.6	-18.48	-31.92	38.341
1162	b	18.9	-40.89	28.35	53.3891
1162	anti b	11.1	-46.11	34.65	58.8849
1163	W 	-8.25	19	-67.68	107.101
1163	anti W	-24.75	31	-26.32	93.4197
1164	W 	-80.75	-27.52	-49.47	127.225
1164	anti W	-14.25	-36.48	-47.53	101.262
1165	Z 	-41.36	-49.28	19.14	113.23
1165	anti Z	-2.64	-38.72	67.86	120.112
1166	b	34.84	-47	0.18	58.6543
1166	anti b	32.16	-47	5.82	57.3987
1167	b	0.26	-8.8	-9.23	13.4228
1167	anti b	12.74	-2.2	-61.77	63.2468
1168	W 	-5.04	39.22	13.94	90.658
1168	anti W	-78.96	34.78	3.06	117.96
1169	T 	53.68	-2.42	19.76	57.2801
1169	anti T	34.32	-8.58	6.24	35.9662
1170	b	4.65	-27.88	-69.66	75.2921
1170	anti b	26.35	-6.12	-11.34	29.6284
1171	W 	-22.78	14.04	43.12	95.0596
1171	anti W	-44.22	21.96	54.88	109.135
1172	b	15.54	32.3	13.26	38.4458
1172	anti b	21.46	1.7	37.74	43.6486
1173	T 	-38.8	12.18	10.98	42.1605
1173	anti T	-1.2	16.82	50.02	52.8158
1174	b	43.68	18.92	4.18	47.9672
1174	anti b	47.32	24.08	33.82	63.0896
1175	Z 	32.76	-29.25	-0.69	101.217
1175	anti Z	19.24	-45.75	-0.31	103.822
1176	b	-0.82	67.45	24.36	71.8405
1176	anti b	-40.18	27.55	17.64	51.9815
1177	W 	52.93	-30.15	33.12	106.153
1177	anti W	26.07	-36.85	2.88	92.2323
1178	b	-26.88	1.35	20.46	34.0652
1178	anti b	-21.12	25.65	1.54	33.5234
1179	b	-16.2	31.8	0.8	35.9415
1179	anti b	-3.8	28.2	39.2	48.6188
1180	W 	-2.76	-19.58	3.36	82.8446
1180	anti W	-9.24	-2.42	0.64	80.9481
1181	b	13.5	-14.22	-36.92	42.0121
1181	anti b	31.5	-3.78	-15.08	35.3754
1182	b	-12.15	-56.24	80.96	99.411
1182	anti b	-68.85	-19.76	11.04	72.5957
1183	T 	-5.16	-19.98	-30.72	37.0499
1183	anti T	-0.84	-34.02	-33.28	47.6317
1184	W 	28.71	-55.44	45.6	111.527
1184	anti W	4.29	-16.56	34.4	89.0895
1185	b	17.16	-9.72	-19.84	28.285
1185	anti b	4.84	-17.28	-12.16	22.0763
1186	W 	-80.08	-27.93	47.52	126.143
1186	anti W	-7.92	-29.07	18.48	87.808
1187	b	35.99	-38.25	1.18	52.6992
1187	anti b	25.01	-46.75	0.82	53.1903
1188	b	-69.16	3.38	69.16	97.9546
1188	anti b	-21.84	22.62	21.84	38.5111
1189	b	2.88	26.46	6.9	27.812
1189	anti b	29.12	71.54	39.1	86.6731
1190	b	52.26	-17.64	56.05	78.7487
1190	anti b	14.74	-10.36	38.95	43.1181
1191	b	22.08	30.4	-4.4	38.0594
1191	anti b	1.92	1.6	-39.6	39.8984
1192	b	13	-49.6	14.64	53.488
1192	anti b	37	-12.4	9.36	40.3465
1193	b	7	-16.33	-41.85	45.657
1193	anti b	13	-54.67	-51.15	76.1026
1194	W 	-7.93	9.1	29.52	86.4758
1194	anti W	-53.07	0.9	52.48	109.692
1195	b	15.64	-5.7	-13.33	21.7316
1195	anti b	52.36	-13.3	-17.67	56.9926
1196	b	2.07	40.7	4.5	41.2128
1196	anti b	0.93	14.3	25.5	29.5479
1197	b	1.77	-38.94	-30.6	49.7322
1197	anti b	57.23	-20.06	-14.4	62.4701
1198	b	-24.18	45.03	21.39	55.5642
1198	anti b	-37.82	11.97	71.61	81.9701
1199	W 	-14	-44.84	4.62	93.2143
1199	anti W	-36	-31.16	37.38	100.624
1200	W 	-26.8	22.8	-61.41	107.099
1200	anti W	-13.2	15.2	-7.59	83.2096
1201	b	25.65	18.81	-51.6	60.7599
1201	anti b	31.35	38.19	-8.4	50.2925
1202	T 	-37.31	0	-24.03	44.4143
1202	anti T	-53.69	0	-64.97	84.3023
1203	b	21.12	12	-6.6	25.5164
1203	anti b	74.88	68	-13.4	102.118
1204	b	51.2	-33.66	24.64	66.1743
1204	anti b	28.8	-32.34	63.36	76.8588
1205	b	18.36	16.28	0.27	24.8932
1205	anti b	17.64	5.72	2.73	19.2045
1206	W 	-8.91	-1.47	-68.85	106.221
1206	anti W	-72.09	-47.53	-12.15	118.594
1207	W 	38	2.72	-6.21	89.1679
1207	anti W	12	1.28	-20.79	83.8976
1208	b	-6.3	40.28	-55.18	68.7348
1208	anti b	-63.7	35.72	-33.82	80.5908
1209	b	-31.28	7.2	-32.2	45.6573
1209	anti b	-14.72	52.8	-59.8	81.2283
1210	b	2.94	38.8	4.88	39.4382
1210	anti b	0.06	58.2	3.12	58.4333
1211	b	7.79	-11.52	-0.52	14.5306
1211	anti b	33.21	-60.48	-0.48	69.1262
1212	Z 	-13.49	30.72	-0.9	97.1706
1212	anti Z	-57.51	65.28	-44.1	133.526
1213	T 	10.5	-54.87	-15.52	58.0085
1213	anti T	14.5	-38.13	-81.48	91.1389
1214	W 	2.2	90.24	-88.2	149.627
1214	anti W	19.8	3.76	-1.8	82.8876
1215	b	68.04	1.7	-20.88	71.3146
1215	anti b	12.96	15.3	-37.12	42.396
1216	T 	-49.6	-7.65	-0	50.2179
1216	anti T	-30.4	-37.35	-23	53.3979
1217	b	25.74	28.4	61.2	72.3327
1217	anti b	40.26	11.6	28.8	51.0131
1218	b	8.64	-82.72	24.25	86.734
1218	anti b	7.36	-11.28	72.75	74.1043
1219	b	8.25	33.6	-72.2	80.1707
1219	anti b	24.75	62.4	-3.8	67.3664
1220	b	-75.24	-5.25	-16.08	77.2312
1220	anti b	-23.76	-15.75	-7.92	29.8797
1221	b	-18.06	-15.84	83.7	87.1793
1221	anti b	-23.94	-56.16	9.3	61.8953
1222	b	65.36	-23.97	4.62	69.895
1222	anti b	20.64	-27.03	37.38	50.7087
1223	b	69.12	-1.56	-9.49	69.9109
1223	anti b	26.88	-11.44	-3.51	29.7187
1224	b	37.44	-2.04	14.72	40.4977
1224	anti b	1.56	-48.96	49.28	69.6097
1225	b	-22.08	-3.5	7.74	24.0241
1225	anti b	-73.92	-31.5	10.26	81.112
1226	b	9.9	-27.09	-9.66	30.7029
1226	anti b	23.1	-35.91	-4.34	43.1213
1227	W 	-70.31	-42.16	-21.6	116.827
1227	anti W	-18.69	-19.84	-32.4	90.8496
1228	b	39.5	13.76	1.54	42.0646
1228	anti b	10.5	2.24	20.46	23.4809
1229	b	3.6	71.54	-66.74	97.993
1229	anti b	1.4	26.46	-27.26	38.2449
1230	b	-0.72	-52.47	28.56	59.8896
1230	anti b	-0.28	-0.53	13.44	14.0878
1231	b	-22.8	20.79	-2.58	31.2441
1231	anti b	-37.2	78.21	-40.42	95.6655
1232	T 	2.22	5.12	-3.57	6.85871
1232	anti T	0.78	2.88	-17.43	17.7725
1233	b	-92.07	-41.3	5.7	101.156
1233	anti b	-6.93	-28.7	9.3	31.2358
1234	W 	-13.4	-10.56	-26.73	86.409
1234	anti W	-53.6	-33.44	-72.27	125.2
1235	b	-29.4	5.4	-4.03	30.4505
1235	anti b	-12.6	9.6	-26.97	31.5559
1236	b	-39.5	-48.3	-62.04	88.0884
1236	anti b	-39.5	-20.7	-3.96	44.9655
1237	b	1.48	-39.56	57.96	70.3137
1237	anti b	2.52	-3.44	34.04	34.5598
1238	b	75.68	44.1	42	97.2304
1238	anti b	10.32	25.9	28	39.7339
1239	W 	-3.92	74.82	-1.32	109.891
1239	anti W	-24.08	12.18	-31.68	90.5139
1240	b	-25.73	13.94	-68.87	74.946
1240	anti b	-57.27	20.06	-28.13	67.0151
1241	b	38	-2.56	-14.96	41.1318
1241	anti b	38	-5.44	-2.04	38.6682
1242	b	-18.27	14.25	28	36.5832
1242	anti b	-44.73	10.75	12	47.7264
1243	b	-4.07	-3.36	38.18	38.7691
1243	anti b	-32.93	-12.64	7.82	36.37
1244	b	-18.15	-5.13	6.16	20.277
1244	anti b	-36.85	-3.87	70.84	80.0542
1245	b	-4.81	28.32	3.22	29.2062
1245	anti b	-32.19	30.68	42.78	61.8471
1246	b	-1.4	38.76	23.14	45.3567
1246	anti b	-26.6	37.24	65.86	80.3081
1247	W 	29.6	-46.02	33.66	102.898
1247	anti W	7.4	-12.98	65.34	104.659
1248	b	-9.2	-0.56	15.05	18.1364
1248	anti b	-82.8	-0.44	27.95	87.4912
1249	W 	-7.56	-15.08	8.84	82.6054
1249	anti W	-4.44	-42.92	59.16	108.732
1250	b	-2.1	-58.48	-17.64	61.2614
1250	anti b	-32.9	-27.52	-18.36	46.8436
1251	b	-21.08	-33.12	18.9	43.7719
1251	anti b	-46.92	-12.88	16.1	51.4205
1252	W 	1.24	28.5	-13.52	86.3569
1252	anti W	60.76	21.5	-38.48	109.98
1253	b	25.42	-26.32	-5.68	37.2646
1253	anti b	56.58	-20.68	-2.32	60.4302
1254	b	-34.16	9.12	-44.16	56.7244
1254	anti b	-26.84	6.88	-19.84	34.3339
1255	b	-17.76	-69.75	0.87	72.1021
1255	anti b	-19.24	-5.25	2.13	20.4878
1256	b	10.2	-43.32	3.36	44.8266
1256	anti b	4.8	-13.68	3.64	15.5211
1257	W 	43.68	-29.88	24.84	99.3918
1257	anti W	40.32	-53.12	29.16	108.437
1258	b	-17.28	42.12	-1.02	45.7297
1258	anti b	-46.72	35.88	-15.98	61.1798
1259	W 	58.96	27.9	1.45	103.527
1259	anti W	8.04	34.1	3.55	87.7553
1260	b	-55.8	8.46	-3.42	56.6955
1260	anti b	-37.2	9.54	-34.58	51.8469
1261	b	-0.52	30.4	12.71	33.2182
1261	anti b	-3.48	64.6	18.29	67.3592
1262	Z 	33.92	-54.72	-52.29	123.267
1262	anti Z	19.08	-41.28	-10.71	102.462
1263	b	-61.5	56.58	-24.64	87.2247
1263	anti b	-20.5	25.42	-7.36	33.7353
1264	b	-2.8	-32.9	-17.8	37.7434
1264	anti b	-25.2	-14.1	-71.2	76.9465
1265	W 	-24.96	11.31	-0.75	84.926
1265	anti W	-1.04	1.69	-14.25	81.6575
1266	b	-34.58	63.64	7.2	72.905
1266	anti b	-3.42	10.36	1.8	11.8211
1267	T 	-4.83	-53.36	-2.08	53.6479
1267	anti T	-64.17	-38.64	-5.92	75.1601
1268	W 	-23.52	-3.5	10.2	84.4418
1268	anti W	-0.48	-21.5	9.8	83.7822
1269	b	0.6	-12.72	28.56	31.5484
1269	anti b	11.4	-11.28	55.44	57.8642
1270	b	-37.8	52.2	-74.62	98.6879
1270	anti b	-22.2	5.8	-7.38	24.4626
1271	W 	7.1	-74.8	-2.08	110.049
1271	anti W	2.9	-10.2	-23.92	84.5314
1272	b	-56.98	35.1	42.9	79.6028
1272	anti b	-17.02	3.9	23.1	29.257
1273	b	-34.85	55.2	-12.73	66.6415
1273	anti b	-50.15	4.8	-54.27	74.1672
1274	b	61.41	28.91	-12.16	69.0819
1274	anti b	7.59	30.09	-6.84	32.0511
1275	W 	-33.5	-17.36	2.09	88.8197
1275	anti W	-16.5	-44.64	8.91	93.8366
1276	T 	-54.12	-4.62	66.12	85.5881
1276	anti T	-27.88	-2.38	9.88	29.7276
1277	b	12.35	-43.07	-54	70.2924
1277	anti b	6.65	-15.93	-36	40.143
1278	b	50.22	29.37	4.3	58.486
1278	anti b	30.78	3.63	81.7	87.4811
1279	W 	-16.2	19.5	9.01	84.7633
1279	anti W	-3.8	58.5	43.99	108.778
1280	b	29.2	14.28	-53.12	62.4161
1280	anti b	10.8	6.72	-29.88	32.7427
1281	W 	8.46	-12.88	-1	81.8499
1281	anti W	9.54	-10.12	-9	82.0693
1282	T 	-17.48	-0.9	-12.88	21.8039
1282	anti T	-20.52	-14.1	-43.12	49.8234
1283	b	-40.8	-59.17	14.3	73.4009
1283	anti b	-7.2	-1.83	50.7	51.4116
1284	T 	0.96	-12.15	4.2	13.013
1284	anti T	2.04	-32.85	2.8	33.0799
1285	T 	-33.93	24.92	15.84	45.0146
1285	anti T	-5.07	64.08	28.16	70.2004
1286	Z 	4.42	9.87	16.83	93.3585
1286	anti Z	21.58	37.13	82.17	130.046
1287	T 	68.08	32.4	-23.56	79.0119
1287	anti T	23.92	12.6	-38.44	47.0289
1288	T 	40.74	-18.36	10.34	45.9011
1288	anti T	1.26	-17.64	11.66	21.2572
1289	b	19.5	-62.16	54.29	84.9058
1289	anti b	45.5	-11.84	6.71	47.6753
1290	b	-3.36	-13.68	2.75	14.9488
1290	anti b	-3.64	-4.32	2.25	7.37881
1291	b	25.41	-13.77	13.2	32.0467
1291	anti b	7.59	-67.23	10.8	68.641
1292	W 	-6.3	-35.91	-31.95	93.8667
1292	anti W	-3.7	-27.09	-39.05	93.4527
1293	b	-3.44	-24.96	6.48	26.3495
1293	anti b	-4.56	-23.04	1.52	23.9044
1294	b	0.05	8.16	7.14	11.6207
1294	anti b	4.95	8.84	6.86	12.9298
1295	b	0	-29.52	0	29.8145
1295	anti b	0	-6.48	11	13.4336
1296	b	83.7	-15.9	-3.61	85.3757
1296	anti b	6.3	-14.1	-15.39	22.1997
1297	b	11.73	-23.18	3.52	26.5475
1297	anti b	39.27	-14.82	28.48	50.8955
1298	W 	17.82	54.94	-34.96	104.972
1298	anti W	15.18	27.06	-57.04	103.33
1299	b	64.61	-16.83	28.13	72.5705
1299	anti b	6.39	-0.17	68.87	69.2922
1300	b	24.09	-34.44	-62.16	75.1517
1300	anti b	48.91	-49.56	-21.84	73.0947
1301	b	19.6	-13.64	2.76	24.3988
1301	anti b	15.4	-8.36	66.24	68.6459
1302	b	83.6	-10.08	11.57	85.0994
1302	anti b	11.4	-5.92	1.43	13.584
1303	b	3.6	59.34	27.45	65.6138
1303	anti b	4.4	26.66	17.55	32.4899
1304	b	1.14	70.68	-23	74.4542
1304	anti b	55.86	22.32	-69	91.6351
1305	b	-6.93	-35.52	26.5	45.0491
1305	anti b	-56.07	-1.48	23.5	60.957
1306	W 	-25.41	-6.84	29.76	89.6608
1306	anti W	-51.59	-2.16	1.24	95.5441
1307	b	58.8	5.2	4.32	59.3348
1307	anti b	25.2	2.8	22.68	34.2744
1308	b	-4.02	40.47	-60.8	73.2673
1308	anti b	-62.98	16.53	-34.2	73.667
1309	W 	11.52	31.6	38.19	95.1351
1309	anti W	60.48	47.4	18.81	112.78
1310	b	-44.55	-0.9	82.32	93.6993
1310	anti b	-0.45	-2.1	1.68	4.99072
1311	b	2.82	0.84	20.47	21.0986
1311	anti b	3.18	0.16	68.53	68.7312
1312	W 	63.51	-8	-28.52	106.639
1312	anti W	9.49	-32	-33.48	93.2519
1313	W 	-26.66	27.72	-20.9	91.5255
1313	anti W	-35.34	0.28	-17.1	89.4558
1314	b	16.64	94.08	-76.5	122.465
1314	anti b	35.36	3.92	-8.5	36.816
1315	W 	-27.38	-39.15	6.16	93.7085
1315	anti W	-46.62	-5.85	21.84	95.6325
1316	b	1.68	3.56	56.05	56.3433
1316	anti b	5.32	0.44	2.95	7.39398
1317	b	-25.44	-30.68	-10.8	41.5038
1317	anti b	-22.56	-28.32	-61.2	71.2312
1318	b	-19.95	4.5	0	20.874
1318	anti b	-1.05	5.5	34	34.7106
1319	W 	10.8	-68.06	-71.76	127.903
1319	anti W	34.2	-13.94	-20.24	90.7445
1320	b	32.4	11.76	2	34.7783
1320	anti b	39.6	12.24	48	63.5567
1321	b	-17.28	2.87	17.67	25.2297
1321	anti b	-18.72	4.13	1.33	19.6656
1322	b	88.2	-18.6	2.31	90.2663
1322	anti b	1.8	-43.4	18.69	47.472
1323	b	-6.51	-1.75	-2.8	8.4116
1323	anti b	-24.49	-23.25	-5.2	34.4214
1324	b	5.85	-10.54	7.41	14.7545
1324	anti b	3.15	-51.46	5.59	52.0267
1325	b	-1.9	8.76	14.72	17.7341
